id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
1,2020-02-26,310,310
1,2020-02-27,493.5760804550507,503.75353633455694
1,2020-02-28,639.7002588367102,665.3597228532274
1,2020-02-29,853.8082592714344,901.738993982597
1,2020-03-01,1121.181700867171,1167.455941316557
1,2020-03-02,1481.5048109632467,1518.3450059571376
1,2020-03-03,1982.3597576421262,1998.6046214878847
1,2020-03-04,2676.174382005991,2651.176065962533
1,2020-03-05,3522.670137380712,3432.2677699499036
1,2020-03-06,4624.698230597769,4429.712345903543
1,2020-03-07,6031.9694382244925,5678.768589936581
1,2020-03-08,7529.708626804173,7303.720100630783
1,2020-03-09,9229.054067339857,9185.783468700636
1,2020-03-10,11133.528117934846,11670.161259668535
1,2020-03-11,13453.527634948841,14827.022873990734
1,2020-03-12,16169.506573681541,18732.47457084132
1,2020-03-13,19277.68564740649,23474.840019295345
1,2020-03-14,22818.079847757064,29196.181850498204
1,2020-03-15,27193.665311825967,36509.4248893395
1,2020-03-16,31917.166142298767,44996.913705602296
1,2020-03-17,37760.003076465706,55887.153711258645
1,2020-03-18,44792.45189217346,69615.10309469025
1,2020-03-19,53124.675630254285,86663.7431823902
1,2020-03-20,62754.01879118275,107424.27452317474
1,2020-03-21,73762.4871458104,132357.7139383652
1,2020-03-22,80159.89237015175,163310.3773312331
1,2020-03-23,86097.13862232357,198933.91257507252
1,2020-03-24,92982.98470809207,243251.6147450576
1,2020-03-25,100586.2607961402,297131.61453364784
1,2020-03-26,108586.36027927526,360865.901713554
1,2020-03-27,116775.12531668537,434539.01958395424
1,2020-03-28,124964.00290372687,517903.8004275251
1,2020-03-29,133950.13748830298,614846.6356647217
1,2020-03-30,142359.30266769955,719050.3142060619
1,2020-03-31,151999.8837035412,839140.5956753122
1,2020-04-01,162575.20126535982,973249.9993905751
1,2020-04-02,173669.92863114792,1117749.1182501009
1,2020-04-03,184985.10798570822,1268575.3125199215
1,2020-04-04,196270.78175245412,1421507.4924088744
1,2020-04-05,208586.40474926977,1579409.6930702936
1,2020-04-06,220108.03852129044,1729299.6039921974
2,2020-02-26,310,310
2,2020-02-27,533.6801867645925,548.6099310329303
2,2020-02-28,769.0884386769536,810.3593464796602
2,2020-02-29,1127.4667165640751,1211.8250163951545
2,2020-03-01,1526.6440153099404,1805.0251436779668
2,2020-03-02,1963.961320565451,2538.74189551094
2,2020-03-03,2572.840896871197,3614.357289479365
2,2020-03-04,3405.4897528389934,5167.247036874632
2,2020-03-05,4412.022544731769,7271.527829221892
2,2020-03-06,5771.7175040805,10281.326925072026
2,2020-03-07,7514.544969872452,14395.548906912512
2,2020-03-08,9565.796795309707,20690.11793426666
2,2020-03-09,11442.02287438028,27888.76836166273
2,2020-03-10,13673.890756188985,37967.21599265506
2,2020-03-11,16129.262962791903,51699.09393911825
2,2020-03-12,18936.611378086316,69957.98641484686
2,2020-03-13,22314.201480923657,94808.33890123815
2,2020-03-14,26144.04797733697,127190.3168824567
2,2020-03-15,31595.569397708517,174078.36674544212
2,2020-03-16,36207.14921709972,225503.24046989364
2,2020-03-17,42031.139888511076,293151.6656921739
2,2020-03-18,49016.10892881132,379357.2386571284
2,2020-03-19,57177.41064506886,485792.83509319194
2,2020-03-20,67155.56068544432,618251.3859878972
2,2020-03-21,78629.16522677592,773410.7544984086
2,2020-03-22,88114.31183143659,967624.1857867228
2,2020-03-23,94210.73958426478,1150358.84475377
2,2020-03-24,101794.32860794137,1349382.4348273934
2,2020-03-25,110380.06876589263,1552663.2267364408
2,2020-03-26,119504.68574620194,1749536.3887887893
2,2020-03-27,130041.6898235284,1940142.1533527905
2,2020-03-28,140961.02419682033,2115506.0290808426
2,2020-03-29,156022.4945633636,2290400.533774305
2,2020-03-30,166209.31747366997,2426343.3990623653
2,2020-03-31,178684.80456216444,2552895.691058083
2,2020-04-01,192766.61419081,2665145.609342992
2,2020-04-02,207778.196554207,2760769.9957078975
2,2020-04-03,225013.8966885621,2842625.4451140217
2,2020-04-04,242888.7241481369,2909205.5850813165
2,2020-04-05,267090.76292965765,2967653.695753875
2,2020-04-06,283856.82195232244,3008086.03335717
3,2020-02-26,310,310
3,2020-02-27,511.6228129503174,519.8438028516276
3,2020-02-28,695.9321352090526,717.1504909860165
3,2020-02-29,953.1213542949347,992.9579853475708
3,2020-03-01,1249.2957375025874,1353.3352456681766
3,2020-03-02,1622.9797532449677,1821.8605158917026
3,2020-03-03,2106.476093536889,2442.1732418156703
3,2020-03-04,2829.816627037556,3378.6176602197265
3,2020-03-05,3686.163329963143,4548.247275097613
3,2020-03-06,4812.199175138909,6123.129228914112
3,2020-03-07,6163.004328916938,8070.554719046812
3,2020-03-08,7663.982505075113,10919.553593665318
3,2020-03-09,9234.122897482826,14336.088703313515
3,2020-03-10,11073.644738322628,18765.670752127433
